"","latitude","longitde","value_per_area","units_1"
"571",-27.5,110,"       3030.000","mg/m2"
"572",-27.05,110,"        630.000","mg/m2"
"573",-25.45,109.933,"       1210.000","mg/m2"
"574",-25.45,109.933,"        110.000","mg/m2"
"575",-24.5,110,"       2430.000","mg/m2"
"576",-24.5,110,"       1210.000","mg/m2"
"577",-24.5,110,"       1420.000","mg/m2"
"578",-21.5,110,"        120.000","mg/m2"
"579",-19.983,110,"        150.000","mg/m2"
"580",-9.6,110.033,"        860.000","mg/m2"
"581",-9.6,110.033,"       1470.000","mg/m2"
"582",-9.6,110.033,"       1550.000","mg/m2"
"583",-9.6,110.033,"        950.000","mg/m2"
"584",-9.6,110.033,"         16200.","mg/m2"
"585",-9.6,110.033,"         20000.","mg/m2"
"586",-11,110,"       8600.000","mg/m2"
"587",-11,110,"       9400.000","mg/m2"
"588",-11,110,"        330.000","mg/m2"
"589",-11,110,"        420.000","mg/m2"
"590",-12.5,110,"       3600.000","mg/m2"
"591",-12.5,110,"       4800.000","mg/m2"
"592",-12.5,110,"        180.000","mg/m2"
"593",-14,110,"       6400.000","mg/m2"
"594",-15.5,110,"       7200.000","mg/m2"
"595",-15.5,110,"       7800.000","mg/m2"
"596",-21.5,110,"         31200.","mg/m2"
"597",-21.5,110,"         30600.","mg/m2"
"598",-21.5,110,"       9600.000","mg/m2"
"599",-21.5,110,"       1750.000","mg/m2"
"600",-21.5,110,"       1600.000","mg/m2"
"601",-23,110.067,"        810.000","mg/m2"
"602",-23,110.067,"       8050.000","mg/m2"
"603",-23,110.067,"       1550.000","mg/m2"
"604",-23,110.067,"       1100.000","mg/m2"
"605",-24.5,110,"         11400.","mg/m2"
"606",-24.5,110,"       7600.000","mg/m2"
"607",-26,110,"       9400.000","mg/m2"
"608",-26,110,"       6000.000","mg/m2"
"609",-26,110,"        470.000","mg/m2"
"610",-26,110,"       1300.000","mg/m2"
"611",-26,110,"       1800.000","mg/m2"
"612",-26,110,"       1820.000","mg/m2"
"613",-27.5,110,"         13200.","mg/m2"
"614",-27.5,110,"         11600.","mg/m2"
"615",-32,110,"        3850.00","mg/m2"
"616",-32,110,"        3750.00","mg/m2"
"617",-30.5,109.958,"        8000.00","mg/m2"
"618",-30.5,109.958,"        4690.00","mg/m2"
"619",-30.517,109.958,"        610.000","mg/m2"
"620",-30.517,109.958,"        580.000","mg/m2"
"621",-30.517,109.958,"        150.000","mg/m2"
"622",-29,110,"        6100.00","mg/m2"
"623",-29,110,"        5950.00","mg/m2"
"624",-29,110,"        200.000","mg/m2"
"625",-29,110,"       1560.000","mg/m2"
"626",-29,110,"       1590.000","mg/m2"
"627",-29,110,"       1050.000","mg/m2"
"628",-27.5,110,"       11300.00","mg/m2"
"629",-27.5,110,"       15500.00","mg/m2"
"630",-27.5,110,"       1320.000","mg/m2"
"631",-27.5,110,"        540.000","mg/m2"
"632",-27.5,110,"       1750.000","mg/m2"
"633",-27.5,110,"        360.000","mg/m2"
"634",-26,110,"        7800.00","mg/m2"
"635",-26,110,"        7600.00","mg/m2"
"636",-26,110,"        550.000","mg/m2"
"637",-24.6,109.983,"        7950.00","mg/m2"
"638",-24.6,109.983,"        9150.00","mg/m2"
"639",-24.6,109.983,"        480.000","mg/m2"
"640",-24.6,109.983,"       3645.000","mg/m2"
"641",-24.6,109.983,"       1920.000","mg/m2"
"642",-24.6,109.983,"         14300.","mg/m2"
"643",-23,110,"        7300.00","mg/m2"
"644",-23,110,"        8250.00","mg/m2"
"645",-23,110,"        230.000","mg/m2"
"646",-23,110,"       1150.000","mg/m2"
"647",-23,110,"       3600.000","mg/m2"
"648",-23,110,"        770.000","mg/m2"
"649",-21.5,110,"       16900.00","mg/m2"
"650",-21.5,110,"       12900.00","mg/m2"
"651",-21.5,110,"        720.000","mg/m2"
"652",-21.5,110,"       1650.000","mg/m2"
"653",-21.5,110,"        375.000","mg/m2"
"654",-21.5,110,"        210.000","mg/m2"
"655",-20,110,"        7350.00","mg/m2"
"656",-20,110,"        9000.00","mg/m2"
"657",-20,110,"        250.000","mg/m2"
"658",-20,110,"       1050.000","mg/m2"
"659",-18.5,110,"       15300.00","mg/m2"
"660",-18.5,110,"       26300.00","mg/m2"
"661",-18.5,110,"        390.000","mg/m2"
"662",-18.5,110,"        400.000","mg/m2"
"663",-18.5,110,"        360.000","mg/m2"
"664",-18.5,110,"        600.000","mg/m2"
"665",-17,110,"        6600.00","mg/m2"
"666",-17,110,"        9350.00","mg/m2"
"667",-17,110,"        190.000","mg/m2"
"668",-17,110,"         231.00","mg/m2"
"669",-17,110,"        500.000","mg/m2"
"670",-17,110,"        512.000","mg/m2"
"671",-15.5,110,"       13300.00","mg/m2"
"672",-15.5,110,"        9800.00","mg/m2"
"673",-15.5,110,"        360.000","mg/m2"
"674",-15.5,110,"        690.000","mg/m2"
"675",-15.5,110,"        375.000","mg/m2"
"676",-15.5,110,"        800.000","mg/m2"
"677",-14,110,"        9550.00","mg/m2"
"678",-14,110,"        9980.00","mg/m2"
"679",-14,110,"        250.000","mg/m2"
"680",-12.5,110,"       13550.00","mg/m2"
"681",-12.5,110,"        8550.00","mg/m2"
"682",-12.5,110,"        730.000","mg/m2"
"683",-12.5,110,"       2480.000","mg/m2"
"684",-12.5,110,"       3290.000","mg/m2"
"685",-12.5,110,"       2070.000","mg/m2"
"686",-11.1,109.95,"       14650.00","mg/m2"
"687",-11.1,109.95,"        200.000","mg/m2"
"688",-11.1,109.95,"       1095.000","mg/m2"
"689",-11.1,109.95,"        270.000","mg/m2"
"690",-11.1,109.95,"       1040.000","mg/m2"
"691",-9.5,110,"        9500.00","mg/m2"
"692",-9.5,110,"        9850.00","mg/m2"
"693",-9.5,110,"        220.000","mg/m2"
"694",-9.5,110,"       3090.000","mg/m2"
"695",-9.5,110,"       3250.000","mg/m2"
"696",-9.5,110,"        630.000","mg/m2"
"697",-9,105,"       16300.00","mg/m2"
"698",-9,105,"        320.000","mg/m2"
"699",-9,105,"        930.000","mg/m2"
"700",-9,105,"       2795.000","mg/m2"
"701",-9,105,"       2125.000","mg/m2"
"702",-9,105,"        6900.00","mg/m2"
"703",-8.917,105,"        170.000","mg/m2"
"704",-8.917,105,"         248.00","mg/m2"
"705",-8.917,105,"        750.000","mg/m2"
"706",-8.917,105,"        840.000","mg/m2"
"707",-8.917,105,"       12200.00","mg/m2"
"708",-8.917,105,"       64800.01","mg/m2"
"709",-9.533,109.6,"        230.000","mg/m2"
"710",-9.533,109.6,"        620.000","mg/m2"
"711",-9.533,109.6,"        540.000","mg/m2"
"712",-9.533,109.6,"        840.000","mg/m2"
"713",-9.533,109.6,"       12800.00","mg/m2"
"714",-9.533,109.6,"       10900.00","mg/m2"
"715",-11,110,"        8400.00","mg/m2"
"716",-11,110,"       33050.00","mg/m2"
"717",-11,110,"        860.000","mg/m2"
"718",-11,110,"       3660.000","mg/m2"
"719",-11,110,"       1190.000","mg/m2"
"720",-12.5,110,"       10250.00","mg/m2"
"721",-12.5,110,"        8550.00","mg/m2"
"722",-12.5,110,"        230.000","mg/m2"
"723",-12.5,110,"        465.000","mg/m2"
"724",-12.5,110,"        360.000","mg/m2"
"725",-12.5,110,"        880.000","mg/m2"
"726",-14,110,"       29650.00","mg/m2"
"727",-14,110,"       21350.00","mg/m2"
"728",-14,110,"       1170.000","mg/m2"
"729",-14,110,"       1000.000","mg/m2"
"730",-14,110,"       1080.000","mg/m2"
"731",-14,110,"       1840.000","mg/m2"
"732",-15.5,110,"        6300.00","mg/m2"
"733",-15.5,110,"        6650.00","mg/m2"
"734",-15.5,110,"         40.000","mg/m2"
"735",-15.5,110,"        575.000","mg/m2"
"736",-15.5,110,"        750.000","mg/m2"
"737",-15.5,110,"       1170.000","mg/m2"
"738",-17,110,"       12150.00","mg/m2"
"739",-17,110,"        7550.00","mg/m2"
"740",-17,110,"        700.000","mg/m2"
"741",-17,110,"       1140.000","mg/m2"
"742",-17,110,"        580.000","mg/m2"
"743",-17,110,"        960.000","mg/m2"
"744",-18.5,110,"       25050.00","mg/m2"
"745",-18.5,110,"        7100.00","mg/m2"
"746",-18.5,110,"        290.000","mg/m2"
"747",-18.5,110,"        640.000","mg/m2"
"748",-18.5,110,"        680.000","mg/m2"
"749",-18.5,110,"        910.000","mg/m2"
"750",-20,110,"       12300.00","mg/m2"
"751",-20,110,"       10400.00","mg/m2"
"752",-20,110,"        360.000","mg/m2"
"753",-20,110,"          50.00","mg/m2"
"754",-20,110,"        135.000","mg/m2"
"755",-20,110,"        260.000","mg/m2"
"756",-21.5,110,"        7900.00","mg/m2"
"757",-21.5,110,"        7000.00","mg/m2"
"758",-21.5,110,"        190.000","mg/m2"
"759",-21.5,110,"        450.000","mg/m2"
"760",-21.5,110,"        110.000","mg/m2"
"761",-21.5,110,"        100.000","mg/m2"
"762",-23,110,"       16700.00","mg/m2"
"763",-23,110,"        8400.00","mg/m2"
"764",-23,110,"        310.000","mg/m2"
"765",-23,110,"        420.000","mg/m2"
"766",-23,110,"       1260.000","mg/m2"
"767",-23,110,"        950.000","mg/m2"
"768",-24.5,110,"        8600.00","mg/m2"
"769",-24.5,110,"       11300.00","mg/m2"
"770",-24.5,110,"        260.000","mg/m2"
"771",-24.5,110,"        450.000","mg/m2"
"772",-24.5,110,"       1620.000","mg/m2"
"773",-24.5,110,"       1120.000","mg/m2"
"774",-26,110,"       10100.00","mg/m2"
"775",-26,110,"        7500.00","mg/m2"
"776",-26,110,"        320.000","mg/m2"
"777",-26,110,"         136.00","mg/m2"
"778",-26,110,"        756.000","mg/m2"
"779",-26,110,"        550.000","mg/m2"
"780",-27.5,110,"        7000.00","mg/m2"
"781",-27.5,110,"        8900.00","mg/m2"
"782",-27.5,110,"        300.000","mg/m2"
"783",-27.5,110,"        160.000","mg/m2"
"784",-27.5,110,"        120.000","mg/m2"
"785",-27.5,110,"        120.000","mg/m2"
"786",-29,110,"       13600.00","mg/m2"
"787",-29,110,"       11900.00","mg/m2"
"788",-29,110,"        680.000","mg/m2"
"789",-29,110,"         340.00","mg/m2"
"790",-29,110,"        560.000","mg/m2"
"791",-29,110,"        345.000","mg/m2"
"792",-30.5,110,"        4800.00","mg/m2"
"793",-30.5,110,"        4300.00","mg/m2"
"794",-30.5,110,"        170.000","mg/m2"
"795",-30.5,110,"         195.00","mg/m2"
"796",-30.5,110,"         90.000","mg/m2"
"797",-30.5,110,"        275.000","mg/m2"
"798",-32,110,"        7850.00","mg/m2"
"799",-32,110,"        6250.00","mg/m2"
"800",-32,110,"        570.000","mg/m2"
"801",-32,110,"        240.000","mg/m2"
"802",-32,110,"        120.000","mg/m2"
"803",-32,110,"        420.000","mg/m2"
"804",-32,111.833,"       10000.00","mg/m2"
"805",-32,111.833,"        350.000","mg/m2"
"806",-32,111.833,"        240.000","mg/m2"
"807",-32,111.833,"         80.000","mg/m2"
"808",-32,111.833,"        100.000","mg/m2"
"809",-32,111.833,"       11300.00","mg/m2"
"810",-31.95,111.833,"        4080.00","mg/m2"
"811",-31.95,111.833,"        240.000","mg/m2"
"812",-31.95,111.833,"        285.000","mg/m2"
"813",-31.95,111.833,"        210.000","mg/m2"
"814",-31.95,111.833,"        130.000","mg/m2"
"815",-31.95,111.833,"        3410.00","mg/m2"
"816",-32,110,"         690.00","mg/m2"
"817",-32,110,"        1080.00","mg/m2"
"818",-32,110,"         80.000","mg/m2"
"819",-32,110,"        750.000","mg/m2"
"820",-32,110,"       700.0000","mg/m2"
"821",-32,110,"       2200.000","mg/m2"
"822",-30.5,110,"        6800.00","mg/m2"
"823",-30.5,110,"        4010.00","mg/m2"
"824",-29,110,"        2950.00","mg/m2"
"825",-29,110,"        2970.00","mg/m2"
"826",-27.5,110,"        3860.00","mg/m2"
"827",-27.5,110,"        2470.00","mg/m2"
"828",-27.5,110,"        270.000","mg/m2"
"829",-27.5,110,"        450.000","mg/m2"
"830",-27.5,110,"       1430.000","mg/m2"
"831",-27.5,110,"       1520.000","mg/m2"
"832",-26,110,"        5000.00","mg/m2"
"833",-26,110,"        3260.00","mg/m2"
"834",-26,110,"        140.000","mg/m2"
"835",-26,110,"        200.000","mg/m2"
"836",-26,110,"       1530.000","mg/m2"
"837",-26,110,"       1040.000","mg/m2"
"838",-24.5,110,"        7000.00","mg/m2"
"839",-24.5,110,"        6220.00","mg/m2"
"840",-24.5,110,"        290.000","mg/m2"
"841",-24.5,110,"       4005.000","mg/m2"
"842",-24.5,110,"       5220.000","mg/m2"
"843",-24.5,110,"       3060.000","mg/m2"
"844",-23,110,"        5510.00","mg/m2"
"845",-23,110,"        4820.00","mg/m2"
"846",-21.5,110,"        8240.00","mg/m2"
"847",-21.5,110,"        5300.00","mg/m2"
"848",-21.5,110,"        260.000","mg/m2"
"849",-21.5,110,"          75.00","mg/m2"
"850",-21.5,110,"        925.000","mg/m2"
"851",-21.5,110,"        560.000","mg/m2"
"852",-20,110,"        3980.00","mg/m2"
"853",-20,110,"        5310.00","mg/m2"
"854",-20,110,"        130.000","mg/m2"
"855",-20,110,"         80.000","mg/m2"
"856",-20,110,"        280.000","mg/m2"
"857",-20,110,"        100.000","mg/m2"
"858",-18.5,110,"        7560.00","mg/m2"
"859",-18.5,110,"        8540.00","mg/m2"
"860",-18.5,110,"        370.000","mg/m2"
"861",-18.5,110,"        630.000","mg/m2"
"862",-18.5,110,"        475.000","mg/m2"
"863",-18.5,110,"        450.000","mg/m2"
"864",-17,110,"        8130.00","mg/m2"
"865",-17,110,"        7900.00","mg/m2"
"866",-17,110,"        120.000","mg/m2"
"867",-17,110,"       1160.000","mg/m2"
"868",-15.5,110,"       11050.00","mg/m2"
"869",-15.5,110,"        6670.00","mg/m2"
"870",-15.5,110,"        720.000","mg/m2"
"871",-15.5,110,"        300.000","mg/m2"
"872",-15.5,110,"        340.000","mg/m2"
"873",-15.5,110,"        180.000","mg/m2"
"874",-14,110,"        4160.00","mg/m2"
"875",-14,110,"        160.000","mg/m2"
"876",-14,110,"        795.000","mg/m2"
"877",-14,110,"        525.000","mg/m2"
"878",-14,110,"        550.000","mg/m2"
"879",-14,110,"        4720.00","mg/m2"
"880",-12.5,110,"        5870.00","mg/m2"
"881",-12.5,110,"        7650.00","mg/m2"
"882",-12.5,110,"        910.000","mg/m2"
"883",-12.5,110,"       1050.000","mg/m2"
"884",-12.5,110,"       1080.000","mg/m2"
"885",-11,110,"        130.000","mg/m2"
"886",-11,110,"       1925.000","mg/m2"
"887",-11,110,"       1500.000","mg/m2"
"888",-11,110,"       1200.000","mg/m2"
"889",-11,110,"       10130.00","mg/m2"
"890",-11,110,"        9400.00","mg/m2"
"891",-9.45,109.85,"       12950.00","mg/m2"
"892",-9.45,109.85,"       14100.00","mg/m2"
"893",-9.45,109.85,"        710.000","mg/m2"
"894",-9.45,109.85,"        860.000","mg/m2"
"895",-9.45,109.85,"       1710.000","mg/m2"
"896",-9.45,109.85,"        480.000","mg/m2"
"897",-8.917,105,"        9500.00","mg/m2"
"898",-8.917,105,"       10780.00","mg/m2"
"899",-8.917,105.008,"        600.000","mg/m2"
"900",-8.917,105.008,"        840.000","mg/m2"
"901",-8.917,105.008,"       2150.000","mg/m2"
"902",-8.917,105.008,"        990.000","mg/m2"
"903",-9,105,"       13120.00","mg/m2"
"904",-9,105,"       11630.00","mg/m2"
"905",-9,105,"        320.000","mg/m2"
"906",-9,105,"       1470.000","mg/m2"
"907",-9,105,"       1020.000","mg/m2"
"908",-9,105,"        720.000","mg/m2"
"909",-9.5,110,"       18730.00","mg/m2"
"910",-9.5,110,"       17380.00","mg/m2"
"911",-9.5,110,"        640.000","mg/m2"
"912",-9.5,110,"       4650.000","mg/m2"
"913",-9.5,110,"        825.000","mg/m2"
"914",-9.5,110,"       1500.000","mg/m2"
"915",-11,110,"       30100.00","mg/m2"
"916",-11,110,"       36100.00","mg/m2"
"917",-11,110,"       2530.000","mg/m2"
"918",-11,110,"         10010.","mg/m2"
"919",-11,110,"         10710.","mg/m2"
"920",-11,110,"       1620.000","mg/m2"
"921",-12.5,110,"        9300.00","mg/m2"
"922",-12.5,110,"       10350.00","mg/m2"
"923",-12.5,110,"        720.000","mg/m2"
"924",-12.5,110,"        430.000","mg/m2"
"925",-12.5,110,"       1705.000","mg/m2"
"926",-12.5,110,"       1680.000","mg/m2"
"927",-14,110,"        6350.00","mg/m2"
"928",-14,110,"        6920.00","mg/m2"
"929",-14,110,"        400.000","mg/m2"
"930",-14,110,"        800.000","mg/m2"
"931",-14,110,"        980.000","mg/m2"
"932",-14,110,"        440.000","mg/m2"
"933",-15.5,110.067,"        3830.00","mg/m2"
"934",-15.5,110.067,"        3900.00","mg/m2"
"935",-15.5,110.067,"        150.000","mg/m2"
"936",-15.5,110.067,"        595.000","mg/m2"
"937",-15.5,110.067,"       1190.000","mg/m2"
"938",-15.5,110.067,"       2300.000","mg/m2"
"939",-17,110,"        4620.00","mg/m2"
"940",-17,110,"        5950.00","mg/m2"
"941",-17,110,"        390.000","mg/m2"
"942",-17,110,"       1400.000","mg/m2"
"943",-17,110,"       1960.000","mg/m2"
"944",-17,110,"       1900.000","mg/m2"
"945",-18.5,110,"        3480.00","mg/m2"
"946",-18.5,110,"        3400.00","mg/m2"
"947",-18.5,110,"         60.000","mg/m2"
"948",-18.5,110,"        380.000","mg/m2"
"949",-18.5,110,"       1054.000","mg/m2"
"950",-18.5,110,"        513.000","mg/m2"
"951",-20,110,"        5300.00","mg/m2"
"952",-20,110,"        7220.00","mg/m2"
"953",-20,110,"        420.000","mg/m2"
"954",-20,110,"        840.000","mg/m2"
"955",-20,110,"        460.000","mg/m2"
"956",-20,110,"        300.000","mg/m2"
"957",-21.5,110.133,"        140.000","mg/m2"
"958",-21.5,110.133,"         180.00","mg/m2"
"959",-21.5,110.133,"        190.000","mg/m2"
"960",-21.5,110.133,"        420.000","mg/m2"
"961",-21.5,110,"        5050.00","mg/m2"
"962",-21.5,110,"        4650.00","mg/m2"
"963",-23,110,"        6500.00","mg/m2"
"964",-23,110,"        6420.00","mg/m2"
"965",-23,110,"        200.000","mg/m2"
"966",-23,110,"       1050.000","mg/m2"
"967",-23,110,"        440.000","mg/m2"
"968",-23,110,"        260.000","mg/m2"
"969",-24.45,109.975,"        4470.00","mg/m2"
"970",-24.45,109.975,"        4340.00","mg/m2"
"971",-24.45,110,"        190.000","mg/m2"
"972",-24.45,110,"        150.000","mg/m2"
"973",-24.45,110,"       1080.000","mg/m2"
"974",-24.45,110,"        405.000","mg/m2"
"975",-26,110,"        6790.00","mg/m2"
"976",-26,110,"       14200.00","mg/m2"
"977",-26,110,"        220.000","mg/m2"
"978",-26,110,"        300.000","mg/m2"
"979",-26,110,"        220.000","mg/m2"
"980",-26,110,"        150.000","mg/m2"
"981",-27.5,110.05,"        8670.00","mg/m2"
"982",-27.5,110.05,"        6670.00","mg/m2"
"983",-27.5,110,"        300.000","mg/m2"
"984",-27.5,110,"        410.000","mg/m2"
"985",-27.5,110,"        600.000","mg/m2"
"986",-27.5,110,"        480.000","mg/m2"
"987",-29,110,"        3710.00","mg/m2"
"988",-29,110,"        4580.00","mg/m2"
"989",-29,110,"        330.000","mg/m2"
"990",-29,110,"        300.000","mg/m2"
"991",-29,110,"        375.000","mg/m2"
"992",-29,110,"        270.000","mg/m2"
"993",-30.5,110,"        2830.00","mg/m2"
"994",-30.5,110,"        3750.00","mg/m2"
"995",-30.5,110,"        100.000","mg/m2"
"996",-30.5,110,"        360.000","mg/m2"
"997",-30.5,110,"        275.000","mg/m2"
"998",-30.5,110,"        900.000","mg/m2"
"999",-31.933,110,"        3760.00","mg/m2"
"1000",-31.933,110,"        2480.00","mg/m2"
"1001",-31.933,110,"        270.000","mg/m2"
"1002",-31.933,110,"        180.000","mg/m2"
"1003",-31.933,110,"        600.000","mg/m2"
"1004",-30.5,110,"        5430.00","mg/m2"
"1005",-30.5,110,"        1050.00","mg/m2"
"1006",-30.5,110,"        150.000","mg/m2"
"1007",-30.5,110,"        300.000","mg/m2"
"1008",-30.5,110,"        250.000","mg/m2"
"1009",-30.5,110,"        450.000","mg/m2"
"1010",-29,110,"        4340.00","mg/m2"
"1011",-29,110,"        4590.00","mg/m2"
"1012",-29,110,"        500.000","mg/m2"
"1013",-29,110,"        600.000","mg/m2"
"1014",-29,110,"        275.000","mg/m2"
"1015",-29,110,"        800.000","mg/m2"
"1016",-27.5,110,"        9640.00","mg/m2"
"1017",-27.5,110,"       22990.00","mg/m2"
"1018",-27.5,110,"        970.000","mg/m2"
"1019",-27.5,110,"         520.00","mg/m2"
"1020",-27.5,110,"        300.000","mg/m2"
"1021",-27.5,110,"        315.000","mg/m2"
"1022",-25.833,110,"        4400.00","mg/m2"
"1023",-25.833,110,"        3920.00","mg/m2"
"1024",-25.833,110,"        280.000","mg/m2"
